regio,jaar,weeknr,periode,mobiliteit,verandering
Noord Brabant,2020,13,2020-13,Detailhandel en recreatie,-0.4957142857142857
Noord Brabant,2020,14,2020-14,Detailhandel en recreatie,-0.4657142857142857
Noord Brabant,2020,15,2020-15,Detailhandel en recreatie,-0.43
Noord Brabant,2020,16,2020-16,Detailhandel en recreatie,-0.44857142857142857
Noord Brabant,2020,17,2020-17,Detailhandel en recreatie,-0.35285714285714287
Noord Brabant,2020,18,2020-18,Detailhandel en recreatie,-0.37428571428571433
Noord Brabant,2020,19,2020-19,Detailhandel en recreatie,-0.31285714285714283
Noord Brabant,2020,20,2020-20,Detailhandel en recreatie,-0.3157142857142857
Noord Brabant,2020,21,2020-21,Detailhandel en recreatie,-0.2671428571428571
Noord Brabant,2020,22,2020-22,Detailhandel en recreatie,-0.23
Noord Brabant,2020,23,2020-23,Detailhandel en recreatie,-0.14857142857142858
Noord Brabant,2020,24,2020-24,Detailhandel en recreatie,-0.11857142857142858
Noord Brabant,2020,25,2020-25,Detailhandel en recreatie,-0.08142857142857142
Noord Brabant,2020,26,2020-26,Detailhandel en recreatie,-0.04428571428571429
Noord Brabant,2020,27,2020-27,Detailhandel en recreatie,-0.03571428571428572
Noord Brabant,2020,28,2020-28,Detailhandel en recreatie,0.011428571428571429
Noord Brabant,2020,29,2020-29,Detailhandel en recreatie,0.004285714285714285
Noord Brabant,2020,30,2020-30,Detailhandel en recreatie,0.05714285714285714
Noord Brabant,2020,31,2020-31,Detailhandel en recreatie,0.005714285714285714
Noord Brabant,2020,32,2020-32,Detailhandel en recreatie,-0.051428571428571435
Noord Brabant,2020,33,2020-33,Detailhandel en recreatie,-0.06142857142857143
Noord Brabant,2020,34,2020-34,Detailhandel en recreatie,0.03142857142857143
Noord Brabant,2020,35,2020-35,Detailhandel en recreatie,-0.005714285714285714
Noord Brabant,2020,36,2020-36,Detailhandel en recreatie,-0.027142857142857146
Noord Brabant,2020,37,2020-37,Detailhandel en recreatie,-0.027142857142857146
Noord Brabant,2020,38,2020-38,Detailhandel en recreatie,-0.025714285714285717
Noord Brabant,2020,39,2020-39,Detailhandel en recreatie,-0.05714285714285714
Noord Brabant,2020,40,2020-40,Detailhandel en recreatie,-0.1357142857142857
Noord Brabant,2020,41,2020-41,Detailhandel en recreatie,-0.16285714285714284
Noord Brabant,2020,42,2020-42,Detailhandel en recreatie,-0.23571428571428574
Noord Brabant,2020,43,2020-43,Detailhandel en recreatie,-0.24714285714285716
Noord Brabant,2020,44,2020-44,Detailhandel en recreatie,-0.28714285714285714
Noord Brabant,2020,45,2020-45,Detailhandel en recreatie,-0.2914285714285714
Noord Brabant,2020,46,2020-46,Detailhandel en recreatie,-0.3
Noord Brabant,2020,47,2020-47,Detailhandel en recreatie,-0.2785714285714286
Noord Brabant,2020,48,2020-48,Detailhandel en recreatie,-0.21857142857142858
Noord Brabant,2020,49,2020-49,Detailhandel en recreatie,-0.2642857142857143
Noord Brabant,2020,50,2020-50,Detailhandel en recreatie,-0.2814285714285714
Noord Brabant,2020,51,2020-51,Detailhandel en recreatie,-0.43714285714285717
Noord Brabant,2020,52,2020-52,Detailhandel en recreatie,-0.5742857142857143
Noord Brabant,2020,53,2020-53,Detailhandel en recreatie,-0.5471428571428572
Noord Brabant,2021,1,2021-01,Detailhandel en recreatie,-0.5614285714285715
Noord Brabant,2021,2,2021-02,Detailhandel en recreatie,-0.5714285714285715
Noord Brabant,2021,3,2021-03,Detailhandel en recreatie,-0.5628571428571428
Noord Brabant,2021,4,2021-04,Detailhandel en recreatie,-0.5628571428571428
Noord Brabant,2021,5,2021-05,Detailhandel en recreatie,-0.57
Noord Brabant,2021,6,2021-06,Detailhandel en recreatie,-0.5557142857142857
Noord Brabant,2021,7,2021-07,Detailhandel en recreatie,-0.4842857142857143
Noord Brabant,2021,8,2021-08,Detailhandel en recreatie,-0.4357142857142857
Noord Brabant,2021,9,2021-09,Detailhandel en recreatie,-0.4214285714285715
Noord Brabant,2021,10,2021-10,Detailhandel en recreatie,-0.4442857142857143
Noord Brabant,2021,11,2021-11,Detailhandel en recreatie,-0.38857142857142857
Noord Brabant,2021,12,2021-12,Detailhandel en recreatie,-0.37428571428571433
Noord Brabant,2021,13,2021-13,Detailhandel en recreatie,-0.34285714285714286
Noord Brabant,2021,14,2021-14,Detailhandel en recreatie,-0.43857142857142856
Noord Brabant,2021,15,2021-15,Detailhandel en recreatie,-0.3514285714285715
Noord Brabant,2021,16,2021-16,Detailhandel en recreatie,-0.32142857142857145
Noord Brabant,2021,17,2021-17,Detailhandel en recreatie,-0.20428571428571426
Noord Brabant,2021,18,2021-18,Detailhandel en recreatie,-0.17285714285714285
Noord Brabant,2021,19,2021-19,Detailhandel en recreatie,-0.1457142857142857
Noord Brabant,2021,20,2021-20,Detailhandel en recreatie,-0.17142857142857143
Noord Brabant,2021,21,2021-21,Detailhandel en recreatie,-0.07714285714285714
Noord Brabant,2021,22,2021-22,Detailhandel en recreatie,-0.027142857142857146
Noord Brabant,2021,23,2021-23,Detailhandel en recreatie,0.01
Noord Brabant,2021,24,2021-24,Detailhandel en recreatie,-0.03
Noord Brabant,2021,25,2021-25,Detailhandel en recreatie,-0.02142857142857143
Noord Brabant,2021,26,2021-26,Detailhandel en recreatie,0.007142857142857143
Noord Brabant,2021,27,2021-27,Detailhandel en recreatie,0.06
Noord Brabant,2021,28,2021-28,Detailhandel en recreatie,0.03857142857142857
Noord Brabant,2021,29,2021-29,Detailhandel en recreatie,0.13714285714285712
Noord Brabant,2021,30,2021-30,Detailhandel en recreatie,0.04428571428571429
Noord Brabant,2021,31,2021-31,Detailhandel en recreatie,0.06142857142857143
Noord Brabant,2021,32,2021-32,Detailhandel en recreatie,0.05571428571428571
Noord Brabant,2021,33,2021-33,Detailhandel en recreatie,-0.014285714285714285
Noord Brabant,2021,34,2021-34,Detailhandel en recreatie,0.06
Noord Brabant,2021,35,2021-35,Detailhandel en recreatie,0.07142857142857144
Noord Brabant,2021,36,2021-36,Detailhandel en recreatie,0.03428571428571428
Noord Brabant,2021,37,2021-37,Detailhandel en recreatie,0.032857142857142856
Noord Brabant,2021,38,2021-38,Detailhandel en recreatie,0.04285714285714286
Noord Brabant,2021,39,2021-39,Detailhandel en recreatie,-0.03
Noord Brabant,2021,40,2021-40,Detailhandel en recreatie,-0.007142857142857143
Noord Brabant,2021,41,2021-41,Detailhandel en recreatie,-0.01
Noord Brabant,2021,42,2021-42,Detailhandel en recreatie,0.00857142857142857
Noord Brabant,2021,43,2021-43,Detailhandel en recreatie,0.018571428571428572
Noord Brabant,2021,44,2021-44,Detailhandel en recreatie,-0.00857142857142857
Noord Brabant,2021,45,2021-45,Detailhandel en recreatie,-0.014285714285714285
Noord Brabant,2021,46,2021-46,Detailhandel en recreatie,-0.11571428571428571
Noord Brabant,2021,47,2021-47,Detailhandel en recreatie,-0.09285714285714286
Noord Brabant,2021,48,2021-48,Detailhandel en recreatie,-0.20285714285714285
Noord Brabant,2021,49,2021-49,Detailhandel en recreatie,-0.19571428571428573
Noord Brabant,2021,50,2021-50,Detailhandel en recreatie,-0.1814285714285714
Noord Brabant,2021,51,2021-51,Detailhandel en recreatie,-0.4442857142857143
Noord Brabant,2021,52,2021-52,Detailhandel en recreatie,-0.44285714285714284
Noord Brabant,2022,1,2022-01,Detailhandel en recreatie,-0.43857142857142856
Noord Brabant,2022,2,2022-02,Detailhandel en recreatie,-0.3871428571428572
Noord Brabant,2022,3,2022-03,Detailhandel en recreatie,-0.2671428571428571
Noord Brabant,2022,4,2022-04,Detailhandel en recreatie,-0.15857142857142859
Noord Brabant,2022,5,2022-05,Detailhandel en recreatie,-0.19142857142857142
Noord Brabant,2022,6,2022-06,Detailhandel en recreatie,-0.11
Noord Brabant,2022,7,2022-07,Detailhandel en recreatie,-0.1514285714285714
Noord Brabant,2022,8,2022-08,Detailhandel en recreatie,-0.014285714285714285
Noord Brabant,2022,9,2022-09,Detailhandel en recreatie,-0.03142857142857143
Noord Brabant,2022,10,2022-10,Detailhandel en recreatie,-0.07
Noord Brabant,2022,11,2022-11,Detailhandel en recreatie,-0.0642857142857143
Noord Brabant,2022,12,2022-12,Detailhandel en recreatie,0.004285714285714285
Noord Brabant,2022,13,2022-13,Detailhandel en recreatie,-0.06857142857142856
Noord Brabant,2022,14,2022-14,Detailhandel en recreatie,-0.06
Noord Brabant,2022,15,2022-15,Detailhandel en recreatie,0.005714285714285714
Noord Brabant,2022,16,2022-16,Detailhandel en recreatie,0.03857142857142857
Noord Brabant,2022,17,2022-17,Detailhandel en recreatie,0.10142857142857142
Noord Brabant,2022,18,2022-18,Detailhandel en recreatie,0.05571428571428571
Noord Brabant,2022,19,2022-19,Detailhandel en recreatie,0.026666666666666665
Noord Holland,2020,7,2020-07,Detailhandel en recreatie,-0.08
Noord Holland,2020,8,2020-08,Detailhandel en recreatie,-0.002857142857142857
Noord Holland,2020,9,2020-09,Detailhandel en recreatie,0.025714285714285717
Noord Holland,2020,10,2020-10,Detailhandel en recreatie,-0.015714285714285715
Noord Holland,2020,11,2020-11,Detailhandel en recreatie,-0.13285714285714287
Noord Holland,2020,12,2020-12,Detailhandel en recreatie,-0.4542857142857143
Noord Holland,2020,13,2020-13,Detailhandel en recreatie,-0.5314285714285715
Noord Holland,2020,14,2020-14,Detailhandel en recreatie,-0.5214285714285715
Noord Holland,2020,15,2020-15,Detailhandel en recreatie,-0.4857142857142857
Noord Holland,2020,16,2020-16,Detailhandel en recreatie,-0.5071428571428571
Noord Holland,2020,17,2020-17,Detailhandel en recreatie,-0.44285714285714284
Noord Holland,2020,18,2020-18,Detailhandel en recreatie,-0.46714285714285714
Noord Holland,2020,19,2020-19,Detailhandel en recreatie,-0.3942857142857143
Noord Holland,2020,20,2020-20,Detailhandel en recreatie,-0.39714285714285713
Noord Holland,2020,21,2020-21,Detailhandel en recreatie,-0.3542857142857143
Noord Holland,2020,22,2020-22,Detailhandel en recreatie,-0.30857142857142855
Noord Holland,2020,23,2020-23,Detailhandel en recreatie,-0.2642857142857143
Noord Holland,2020,24,2020-24,Detailhandel en recreatie,-0.22
Noord Holland,2020,25,2020-25,Detailhandel en recreatie,-0.17714285714285716
Noord Holland,2020,26,2020-26,Detailhandel en recreatie,-0.13
Noord Holland,2020,27,2020-27,Detailhandel en recreatie,-0.14142857142857143
Noord Holland,2020,28,2020-28,Detailhandel en recreatie,-0.14
Noord Holland,2020,29,2020-29,Detailhandel en recreatie,-0.11571428571428571
Noord Holland,2020,30,2020-30,Detailhandel en recreatie,-0.07428571428571429
Noord Holland,2020,31,2020-31,Detailhandel en recreatie,-0.08428571428571428
Noord Holland,2020,32,2020-32,Detailhandel en recreatie,-0.11
Noord Holland,2020,33,2020-33,Detailhandel en recreatie,-0.11428571428571428
Noord Holland,2020,34,2020-34,Detailhandel en recreatie,-0.11285714285714286
Noord Holland,2020,35,2020-35,Detailhandel en recreatie,-0.15428571428571428
Noord Holland,2020,36,2020-36,Detailhandel en recreatie,-0.15
Noord Holland,2020,37,2020-37,Detailhandel en recreatie,-0.13857142857142857
Noord Holland,2020,38,2020-38,Detailhandel en recreatie,-0.1357142857142857
Noord Holland,2020,39,2020-39,Detailhandel en recreatie,-0.1814285714285714
Noord Holland,2020,40,2020-40,Detailhandel en recreatie,-0.24571428571428572
Noord Holland,2020,41,2020-41,Detailhandel en recreatie,-0.29714285714285715
Noord Holland,2020,42,2020-42,Detailhandel en recreatie,-0.3028571428571428
Noord Holland,2020,43,2020-43,Detailhandel en recreatie,-0.3557142857142857
Noord Holland,2020,44,2020-44,Detailhandel en recreatie,-0.37571428571428567
Noord Holland,2020,45,2020-45,Detailhandel en recreatie,-0.37
Noord Holland,2020,46,2020-46,Detailhandel en recreatie,-0.39285714285714285
Noord Holland,2020,47,2020-47,Detailhandel en recreatie,-0.3657142857142857
Noord Holland,2020,48,2020-48,Detailhandel en recreatie,-0.32142857142857145
Noord Holland,2020,49,2020-49,Detailhandel en recreatie,-0.3542857142857143
Noord Holland,2020,50,2020-50,Detailhandel en recreatie,-0.37428571428571433
Noord Holland,2020,51,2020-51,Detailhandel en recreatie,-0.49
Noord Holland,2020,52,2020-52,Detailhandel en recreatie,-0.6057142857142856
Noord Holland,2020,53,2020-53,Detailhandel en recreatie,-0.5714285714285715
Noord Holland,2021,1,2021-01,Detailhandel en recreatie,-0.5842857142857143
Noord Holland,2021,2,2021-02,Detailhandel en recreatie,-0.59
Noord Holland,2021,3,2021-03,Detailhandel en recreatie,-0.5842857142857143
Noord Holland,2021,4,2021-04,Detailhandel en recreatie,-0.5785714285714285
Noord Holland,2021,5,2021-05,Detailhandel en recreatie,-0.5971428571428572
Noord Holland,2021,6,2021-06,Detailhandel en recreatie,-0.5714285714285715
Noord Holland,2021,7,2021-07,Detailhandel en recreatie,-0.53
Noord Holland,2021,8,2021-08,Detailhandel en recreatie,-0.4642857142857143
Noord Holland,2021,9,2021-09,Detailhandel en recreatie,-0.47285714285714286
Noord Holland,2021,10,2021-10,Detailhandel en recreatie,-0.49857142857142855
Noord Holland,2021,11,2021-11,Detailhandel en recreatie,-0.45
Noord Holland,2021,12,2021-12,Detailhandel en recreatie,-0.4457142857142857
Noord Holland,2021,13,2021-13,Detailhandel en recreatie,-0.40857142857142853
Noord Holland,2021,14,2021-14,Detailhandel en recreatie,-0.4842857142857143
Noord Holland,2021,15,2021-15,Detailhandel en recreatie,-0.4142857142857143
Noord Holland,2021,16,2021-16,Detailhandel en recreatie,-0.3942857142857143
Noord Holland,2021,17,2021-17,Detailhandel en recreatie,-0.31714285714285717
Noord Holland,2021,18,2021-18,Detailhandel en recreatie,-0.2957142857142857
Noord Holland,2021,19,2021-19,Detailhandel en recreatie,-0.26285714285714284
Noord Holland,2021,20,2021-20,Detailhandel en recreatie,-0.28714285714285714
Noord Holland,2021,21,2021-21,Detailhandel en recreatie,-0.22285714285714284
Noord Holland,2021,22,2021-22,Detailhandel en recreatie,-0.14857142857142858
Noord Holland,2021,23,2021-23,Detailhandel en recreatie,-0.13
Noord Holland,2021,24,2021-24,Detailhandel en recreatie,-0.15714285714285714
Noord Holland,2021,25,2021-25,Detailhandel en recreatie,-0.13285714285714287
Noord Holland,2021,26,2021-26,Detailhandel en recreatie,-0.10714285714285714
Noord Holland,2021,27,2021-27,Detailhandel en recreatie,-0.08285714285714287
Noord Holland,2021,28,2021-28,Detailhandel en recreatie,-0.13142857142857142
Noord Holland,2021,29,2021-29,Detailhandel en recreatie,-0.11
Noord Holland,2021,30,2021-30,Detailhandel en recreatie,-0.12714285714285714
Noord Holland,2021,31,2021-31,Detailhandel en recreatie,-0.08142857142857142
Noord Holland,2021,32,2021-32,Detailhandel en recreatie,-0.047142857142857146
Noord Holland,2021,33,2021-33,Detailhandel en recreatie,-0.05714285714285714
Noord Holland,2021,34,2021-34,Detailhandel en recreatie,-0.014285714285714285
Noord Holland,2021,35,2021-35,Detailhandel en recreatie,-0.05428571428571429
Noord Holland,2021,36,2021-36,Detailhandel en recreatie,-0.06
Noord Holland,2021,37,2021-37,Detailhandel en recreatie,-0.07714285714285714
Noord Holland,2021,38,2021-38,Detailhandel en recreatie,-0.058571428571428566
Noord Holland,2021,39,2021-39,Detailhandel en recreatie,-0.11714285714285713
Noord Holland,2021,40,2021-40,Detailhandel en recreatie,-0.09
Noord Holland,2021,41,2021-41,Detailhandel en recreatie,-0.0757142857142857
Noord Holland,2021,42,2021-42,Detailhandel en recreatie,-0.07285714285714286
Noord Holland,2021,43,2021-43,Detailhandel en recreatie,-0.07285714285714286
Noord Holland,2021,44,2021-44,Detailhandel en recreatie,-0.08428571428571428
Noord Holland,2021,45,2021-45,Detailhandel en recreatie,-0.1285714285714286
Noord Holland,2021,46,2021-46,Detailhandel en recreatie,-0.18857142857142858
Noord Holland,2021,47,2021-47,Detailhandel en recreatie,-0.18285714285714286
Noord Holland,2021,48,2021-48,Detailhandel en recreatie,-0.2814285714285714
Noord Holland,2021,49,2021-49,Detailhandel en recreatie,-0.27571428571428575
Noord Holland,2021,50,2021-50,Detailhandel en recreatie,-0.27714285714285714
Noord Holland,2021,51,2021-51,Detailhandel en recreatie,-0.49142857142857144
Noord Holland,2021,52,2021-52,Detailhandel en recreatie,-0.5
Noord Holland,2022,1,2022-01,Detailhandel en recreatie,-0.5028571428571429
Noord Holland,2022,2,2022-02,Detailhandel en recreatie,-0.4557142857142857
Noord Holland,2022,3,2022-03,Detailhandel en recreatie,-0.37428571428571433
Noord Holland,2022,4,2022-04,Detailhandel en recreatie,-0.28428571428571425
Noord Holland,2022,5,2022-05,Detailhandel en recreatie,-0.30714285714285716
Noord Holland,2022,6,2022-06,Detailhandel en recreatie,-0.22142857142857142
Noord Holland,2022,7,2022-07,Detailhandel en recreatie,-0.29285714285714287
Noord Holland,2022,8,2022-08,Detailhandel en recreatie,-0.16714285714285715
Noord Holland,2022,9,2022-09,Detailhandel en recreatie,-0.12571428571428572
Noord Holland,2022,10,2022-10,Detailhandel en recreatie,-0.15571428571428572
Noord Holland,2022,11,2022-11,Detailhandel en recreatie,-0.14714285714285713
Noord Holland,2022,12,2022-12,Detailhandel en recreatie,-0.09428571428571429
Noord Holland,2022,13,2022-13,Detailhandel en recreatie,-0.14857142857142858
Noord Holland,2022,14,2022-14,Detailhandel en recreatie,-0.1457142857142857
Noord Holland,2022,15,2022-15,Detailhandel en recreatie,-0.045714285714285714
Noord Holland,2022,16,2022-16,Detailhandel en recreatie,-0.03
Noord Holland,2022,17,2022-17,Detailhandel en recreatie,-0.0014285714285714286
Noord Holland,2022,18,2022-18,Detailhandel en recreatie,-0.04428571428571429
Noord Holland,2022,19,2022-19,Detailhandel en recreatie,-0.07333333333333333
Overijssel,2020,7,2020-07,Detailhandel en recreatie,-0.03
Overijssel,2020,8,2020-08,Detailhandel en recreatie,0.03142857142857143
Overijssel,2020,9,2020-09,Detailhandel en recreatie,0.05428571428571429
Overijssel,2020,10,2020-10,Detailhandel en recreatie,0.0
Overijssel,2020,11,2020-11,Detailhandel en recreatie,-0.10285714285714287
Overijssel,2020,12,2020-12,Detailhandel en recreatie,-0.3957142857142857
Overijssel,2020,13,2020-13,Detailhandel en recreatie,-0.4842857142857143
Overijssel,2020,14,2020-14,Detailhandel en recreatie,-0.46142857142857147
Overijssel,2020,15,2020-15,Detailhandel en recreatie,-0.4228571428571428
Overijssel,2020,16,2020-16,Detailhandel en recreatie,-0.4457142857142857
Overijssel,2020,17,2020-17,Detailhandel en recreatie,-0.3457142857142857
Overijssel,2020,18,2020-18,Detailhandel en recreatie,-0.3557142857142857
Overijssel,2020,19,2020-19,Detailhandel en recreatie,-0.2885714285714286
